ID,transaction_id,user_id,age,gender,country,device_type,device_os,merchant_category,transaction_amount,transaction_type,time_of_day,day_of_week,transaction_duration,num_prev_transactions,avg_transaction_amount,std_transaction_amount,transactions_last_24h,transactions_last_1h,failed_login_attempts,ip_risk_score,device_trust_score,account_age_days,has_chargeback_history,shared_ip_users,shared_device_users,merchant_risk,country_risk,distance_from_home,is_new_country,is_fraud
54178,T0020875,9966,79,M,US,mobile,Linux,electronics,273.89,purchase,13,5,0.64,27,43.0,51.94,3,0,1,0.264,0.65,2221,0,1,1,0.3,0.05,94.36,0,0
54179,T0029944,11005,27,M,IN,desktop,Android,gas,166.85,purchase,21,4,17.34,26,84.9,61.03,0,0,0,0.034,0.61,2257,0,1,2,0.05,0.1,57.02,0,0
54180,T0016021,5623,45,F,IN,desktop,Android,electronics,26.12,purchase,11,0,10.52,27,54.9,18.22,3,0,2,0.423,0.093,410,1,2,2,0.3,0.1,216.12,0,0
54181,T0092804,26254,27,M,IN,desktop,Android,groceries,72.78,transfer,6,6,3.08,25,75.84,26.15,2,0,0,0.427,0.522,668,0,2,2,0.05,0.1,80.42,0,0
54182,T0083705,21111,77,F,CA,mobile,Android,gas,20.98,purchase,7,1,3.51,28,96.94,27.29,1,0,0,0.441,0.728,1156,0,0,2,0.05,0.03,4.14,0,0
54183,T0019667,7705,29,M,US,mobile,Windows,gas,53.03,purchase,18,6,3.28,30,44.25,10.87,2,0,0,0.524,0.12,1386,0,3,6,0.05,0.05,62.2,0,0
54184,T0007397,10531,73,F,IN,desktop,Windows,restaurants,15.47,purchase,18,3,1.7,26,60.12,11.47,5,0,0,0.296,0.197,749,0,7,1,0.12,0.1,189.31,0,1
54185,T0077491,28333,58,F,BR,mobile,Android,electronics,101.15,purchase,9,2,5.76,29,79.86,56.29,1,0,0,0.158,0.905,1348,0,0,1,0.3,0.13,371.68,0,1
54186,T0017187,19799,18,M,IN,mobile,iOS,restaurants,80.17,purchase,7,0,0.4,30,48.59,53.96,2,0,0,0.11,0.038,1638,0,2,4,0.12,0.1,18.18,0,0
54187,T0077735,14570,31,F,US,mobile,Android,clothing,113.82,purchase,15,6,4.62,29,41.42,45.03,2,0,0,0.121,0.95,936,0,0,0,0.1,0.05,350.9,0,0
54188,T0049999,28727,18,F,ID,mobile,Windows,restaurants,31.5,purchase,15,0,1.58,27,62.05,20.68,2,1,0,0.923,0.621,1050,0,1,3,0.12,0.12,0.74,0,0
54189,T0036382,15987,45,M,ID,mobile,Android,gas,23.46,purchase,9,5,1.06,24,69.16,15.21,4,0,0,0.887,0.982,11,0,1,1,0.05,0.12,166.22,0,0
54190,T0066726,3478,65,F,BR,mobile,Android,groceries,30.91,purchase,9,6,7.17,42,116.07,24.06,1,0,0,0.167,0.938,498,0,0,1,0.05,0.13,8.48,0,0
54191,T0066805,16147,45,M,BR,mobile,Android,restaurants,42.27,transfer,17,4,2.88,28,82.64,46.01,2,0,0,0.785,0.349,2990,0,5,1,0.12,0.13,114.21,0,0
54192,T0020473,10097,29,F,ID,desktop,Android,restaurants,59.54,purchase,20,4,3.89,17,54.66,34.16,1,0,1,0.514,0.033,228,0,4,1,0.12,0.12,54.31,0,1
54193,T0064735,5654,67,M,CA,mobile,iOS,electronics,15.06,transfer,20,1,2.24,25,70.72,73.81,3,0,0,0.906,0.314,1432,0,2,0,0.3,0.03,18.0,0,0
54194,T0093999,19133,20,M,US,desktop,MacOS,electronics,145.26,purchase,18,0,7.68,34,61.95,9.14,0,0,0,0.464,0.834,1742,0,1,2,0.3,0.05,21.11,0,0
54195,T0069820,28385,77,M,IN,mobile,iOS,electronics,95.09,purchase,11,1,0.66,26,14.11,13.42,0,0,0,0.561,0.455,2653,0,0,1,0.3,0.1,91.62,0,0
54196,T0063098,6092,32,M,US,mobile,iOS,electronics,43.79,purchase,19,2,4.99,33,44.09,51.1,3,0,0,0.327,0.384,1574,0,1,3,0.3,0.05,29.21,1,0
54197,T0009522,15980,31,F,IN,mobile,iOS,electronics,92.12,purchase,9,1,0.99,35,80.16,6.95,1,0,0,0.741,0.674,21,0,1,1,0.3,0.1,251.99,1,0
54198,T0074256,9111,57,M,UK,desktop,Android,services,45.02,purchase,8,4,10.01,28,126.97,53.94,1,0,0,0.697,0.154,1088,0,0,2,0.08,0.04,42.92,0,0
54199,T0090287,11438,42,F,IN,mobile,Linux,groceries,200.21,transfer,9,0,0.41,31,109.05,72.85,2,0,0,0.439,0.604,1417,0,2,0,0.05,0.1,145.53,0,0
54200,T0046073,28445,39,M,US,desktop,Android,gas,46.17,purchase,18,5,3.06,20,97.69,24.51,2,0,1,0.429,0.139,2752,0,3,1,0.05,0.05,14.92,0,0
54201,T0064484,27963,43,M,CA,mobile,iOS,restaurants,68.89,withdrawal,18,0,2.96,25,88.89,60.23,1,1,0,0.198,0.499,1940,0,2,0,0.12,0.03,89.21,0,0
54202,T0049823,2691,73,M,US,desktop,Android,gas,23.11,purchase,17,0,0.96,33,28.4,34.45,1,0,1,0.386,0.346,1844,1,4,2,0.05,0.05,24.21,0,0
54203,T0089643,21778,51,F,ID,desktop,Windows,electronics,294.51,purchase,11,5,0.17,31,29.62,36.85,0,0,0,0.436,0.082,150,0,1,1,0.3,0.12,80.59,0,0
54204,T0083691,10964,22,M,IN,mobile,Android,gas,80.36,purchase,21,0,1.31,34,75.03,31.83,1,0,0,0.974,0.723,2436,1,3,0,0.05,0.1,11.15,0,1
54205,T0033658,16644,78,F,US,desktop,Android,travel,65.19,purchase,8,3,0.87,29,86.05,18.56,0,0,0,0.469,0.997,645,0,1,0,0.35,0.05,90.83,0,0
54206,T0098393,17830,35,F,IN,mobile,Linux,electronics,5.88,purchase,18,3,4.8,28,70.03,74.38,0,0,0,0.673,0.257,2939,0,1,1,0.3,0.1,66.34,0,0
54207,T0029771,8617,76,M,US,desktop,iOS,restaurants,19.17,transfer,20,0,3.07,33,0.74,51.21,2,0,0,0.013,0.814,828,0,2,2,0.12,0.05,218.74,0,0
54208,T0026028,29582,72,F,CA,mobile,Windows,groceries,110.23,purchase,15,1,4.85,24,95.93,43.95,0,0,0,0.803,0.752,1466,0,3,0,0.05,0.03,214.2,0,0
54209,T0044832,13887,56,M,US,desktop,Windows,electronics,236.7,purchase,5,4,0.52,26,74.04,58.86,1,0,1,0.709,0.151,1351,0,1,2,0.3,0.05,32.49,0,0
54210,T0017961,12410,71,M,IN,mobile,Windows,gas,32.24,transfer,11,6,0.83,34,19.61,8.07,0,0,1,0.466,0.273,606,0,3,1,0.05,0.1,4.77,0,0
54211,T0092743,4384,66,F,UK,mobile,iOS,restaurants,143.81,withdrawal,9,6,0.47,27,82.21,68.01,0,0,0,0.977,0.349,372,0,4,2,0.12,0.04,99.58,0,0
54212,T0052478,22391,27,M,IN,desktop,iOS,services,18.21,purchase,11,1,6.09,31,87.96,69.77,2,0,0,0.664,0.662,2569,0,2,2,0.08,0.1,127.74,0,0
54213,T0065307,19860,74,M,IN,mobile,Android,electronics,148.09,purchase,16,5,1.11,30,49.26,65.1,0,0,0,0.227,0.284,2306,0,0,1,0.3,0.1,111.71,0,0
54214,T0025950,7544,18,F,US,mobile,Android,electronics,47.92,topup,16,3,4.54,30,76.94,79.5,2,0,0,0.407,0.836,2513,0,1,2,0.3,0.05,52.78,0,0
54215,T0098044,29732,56,F,ID,desktop,Android,gas,37.44,topup,15,3,17.22,36,94.27,12.07,2,0,0,0.112,0.275,690,0,2,1,0.05,0.12,29.09,0,0
54216,T0077941,22907,50,M,US,desktop,Android,travel,107.02,topup,21,0,4.53,33,89.01,36.03,1,0,0,0.057,0.041,334,0,2,1,0.35,0.05,20.47,0,0
54217,T0029630,8744,28,M,IN,mobile,Windows,travel,77.73,withdrawal,11,3,1.52,33,77.52,67.77,3,0,0,0.127,0.498,2198,0,2,2,0.35,0.1,237.45,0,0
54218,T0082922,19433,58,M,US,desktop,Android,restaurants,101.36,transfer,15,5,4.06,26,14.79,35.86,1,0,0,0.092,0.925,1747,0,3,1,0.12,0.05,70.53,0,0
54219,T0036935,3711,73,M,US,mobile,Linux,electronics,738.17,purchase,18,3,1.14,31,60.25,33.15,2,0,0,0.312,0.74,1926,1,4,1,0.3,0.05,15.13,0,0
54220,T0074100,6027,75,F,UK,desktop,iOS,gas,191.28,purchase,20,4,0.26,29,88.51,43.39,2,1,1,0.128,0.198,1284,0,1,1,0.05,0.04,48.96,0,0
54221,T0069097,1760,74,F,DE,mobile,Linux,clothing,106.65,withdrawal,11,6,0.16,27,106.1,22.5,2,0,0,0.804,0.56,838,0,0,1,0.1,0.04,29.03,0,0
54222,T0029405,16023,38,M,IN,mobile,Android,travel,106.43,withdrawal,13,0,1.3,32,90.9,66.6,3,0,1,0.287,0.689,1208,0,3,0,0.35,0.1,53.94,0,0
54223,T0043030,8196,25,M,IN,mobile,iOS,restaurants,16.9,withdrawal,7,3,12.19,29,94.23,15.19,2,0,0,0.836,0.03,1415,0,1,1,0.12,0.1,31.91,0,1
54224,T0028667,19695,38,F,IN,mobile,iOS,electronics,132.03,purchase,18,3,3.78,32,68.76,62.74,2,0,0,0.397,0.596,2559,0,0,2,0.3,0.1,9.88,0,0
54225,T0002730,8259,56,F,US,mobile,Android,financial,44.53,purchase,7,6,3.92,33,82.35,37.84,1,0,0,0.506,0.781,2972,0,3,1,0.5,0.05,8.14,0,0
54226,T0073512,4046,34,M,ID,mobile,Android,electronics,193.96,purchase,18,4,3.01,28,82.06,35.44,1,1,0,0.206,0.784,2746,0,3,4,0.3,0.12,5.97,0,0
54227,T0055527,1396,62,M,CA,mobile,Android,financial,33.7,withdrawal,0,1,1.03,31,85.16,75.44,0,1,0,0.38,0.903,1566,0,1,1,0.5,0.03,4.17,0,0
54228,T0014838,27336,56,F,IN,mobile,Android,electronics,6.85,purchase,8,1,1.56,28,82.44,36.08,0,0,0,0.808,0.065,117,0,2,4,0.3,0.1,1.23,0,0
54229,T0054235,12842,32,M,UK,desktop,Android,services,10.35,purchase,7,6,4.13,27,61.31,52.58,1,1,0,0.979,0.275,2495,0,4,0,0.08,0.04,91.04,0,0
54230,T0010048,49,24,F,IN,mobile,Android,services,76.66,purchase,3,4,14.33,36,64.6,74.76,1,0,0,0.141,0.362,2248,0,2,1,0.08,0.1,104.11,0,0
54231,T0003543,12723,64,M,UK,mobile,Android,groceries,45.72,topup,21,0,1.58,34,75.15,63.71,0,0,0,0.366,0.26,1907,0,2,3,0.05,0.04,15.44,0,0
54232,T0024452,18056,40,M,ID,mobile,iOS,gas,577.07,purchase,17,5,6.92,40,44.96,64.87,2,0,0,0.866,0.248,2585,0,3,1,0.05,0.12,27.2,0,0
54233,T0021548,18911,31,M,CA,mobile,Android,travel,18.46,purchase,7,4,0.04,24,115.91,59.55,4,0,0,0.342,0.161,1657,0,0,1,0.35,0.03,56.11,0,0
54234,T0016887,22162,64,M,US,tablet,Android,electronics,411.67,withdrawal,15,0,2.08,30,45.31,65.1,2,0,0,0.497,0.341,906,0,2,5,0.3,0.05,150.05,0,0
54235,T0053267,22224,49,M,BR,mobile,iOS,groceries,63.88,purchase,9,3,0.61,36,64.7,34.68,0,0,0,0.713,0.354,371,0,1,2,0.05,0.13,34.01,0,0
54236,T0017782,23786,42,M,IN,mobile,Android,groceries,126.7,purchase,18,0,2.84,34,95.1,38.72,1,0,0,0.483,0.164,535,0,0,3,0.05,0.1,48.08,0,1
54237,T0012404,9922,77,M,CA,mobile,Windows,gas,50.32,purchase,7,1,3.2,30,74.18,34.93,0,0,0,0.933,0.185,469,0,1,0,0.05,0.03,276.43,0,0
54238,T0011222,22937,27,F,IN,mobile,Android,gas,60.16,topup,20,3,2.23,34,79.05,31.06,1,0,0,0.25,0.787,1169,0,1,0,0.05,0.1,52.19,1,0
54239,T0042363,22852,38,M,US,mobile,Android,restaurants,11.52,withdrawal,17,1,2.31,30,97.58,40.05,3,0,1,0.075,0.553,2446,0,3,1,0.12,0.05,111.1,0,0
54240,T0048677,14369,77,F,IN,mobile,Windows,travel,20.08,purchase,15,5,1.23,21,38.31,21.15,4,0,0,0.315,0.063,2653,0,1,3,0.35,0.1,309.22,0,0
54241,T0081477,3134,52,F,IN,mobile,iOS,gas,112.07,purchase,11,5,1.77,34,115.86,62.95,2,0,0,0.878,0.26,1223,0,2,0,0.05,0.1,133.66,0,0
54242,T0081960,693,50,F,US,desktop,MacOS,restaurants,97.33,purchase,12,2,4.75,24,-18.36,13.36,1,0,0,0.164,0.789,1961,0,1,0,0.12,0.05,68.92,0,0
54243,T0091458,22431,33,M,IN,mobile,Android,groceries,192.85,topup,9,1,0.4,29,71.43,60.28,0,0,0,0.862,0.253,410,0,3,6,0.05,0.1,160.97,0,0
54244,T0065242,17200,53,M,IN,mobile,Android,electronics,75.87,topup,8,4,4.0,29,100.79,77.4,2,0,1,0.402,0.088,127,0,0,0,0.3,0.1,58.27,0,0
54245,T0072694,27155,22,F,ID,mobile,iOS,electronics,7.36,purchase,12,4,5.32,30,36.67,10.83,2,0,2,0.35,0.713,967,0,0,3,0.3,0.12,18.27,0,0
54246,T0070776,10419,67,F,ID,desktop,Windows,restaurants,329.2,topup,7,5,3.42,38,83.01,54.64,1,0,0,0.942,0.784,589,0,0,0,0.12,0.12,220.69,0,1
54247,T0000390,23290,25,F,UK,mobile,iOS,groceries,24.19,purchase,8,5,3.76,26,91.91,38.89,2,0,0,0.935,0.313,2169,0,4,1,0.05,0.04,100.26,0,0
54248,T0098937,6959,19,M,IN,mobile,Android,travel,209.12,purchase,15,5,3.55,25,42.71,18.75,1,0,0,0.27,0.31,2982,1,3,1,0.35,0.1,110.99,1,0
54249,T0017302,11639,38,F,CA,mobile,Android,electronics,61.19,withdrawal,18,4,15.09,33,47.33,57.09,3,0,0,0.658,0.994,2287,1,0,3,0.3,0.03,3.05,1,0
54250,T0000900,29722,46,M,IN,mobile,Android,electronics,167.05,topup,11,5,3.95,29,38.15,56.44,0,0,0,0.282,0.568,1238,0,1,0,0.3,0.1,8.36,0,1
54251,T0096916,11360,43,M,ID,mobile,iOS,clothing,46.7,purchase,7,5,7.46,33,42.05,67.99,1,0,0,0.082,0.596,1516,0,1,0,0.1,0.12,83.46,0,0
54252,T0076456,17672,78,F,US,mobile,Windows,financial,15.38,purchase,20,4,16.43,31,70.39,22.88,2,0,0,0.131,0.256,1326,1,1,0,0.5,0.05,13.38,0,0
54253,T0058969,14191,28,F,US,desktop,iOS,groceries,85.65,topup,17,3,1.35,33,56.53,66.44,2,0,0,0.046,0.592,1554,1,1,0,0.05,0.05,8.39,0,0
54254,T0013033,18643,59,M,US,mobile,iOS,electronics,136.01,purchase,11,1,3.45,28,51.08,65.59,1,0,0,0.727,0.96,1390,0,0,2,0.3,0.05,48.15,0,0
54255,T0043985,2734,51,M,SG,desktop,Android,restaurants,44.08,purchase,14,5,2.66,28,52.85,73.19,2,0,0,0.83,0.526,491,0,2,2,0.12,0.02,43.9,0,0
54256,T0032519,5284,40,M,FR,mobile,iOS,gas,22.47,purchase,18,0,0.2,29,97.7,5.96,1,0,0,0.111,0.693,2856,1,3,2,0.05,0.04,178.23,0,0
54257,T0078883,1146,54,F,IN,mobile,iOS,electronics,40.92,purchase,11,4,5.46,39,43.12,14.7,0,1,0,0.305,0.379,664,0,1,3,0.3,0.1,7.45,0,1
54258,T0006214,17479,33,M,CA,desktop,Windows,travel,66.43,topup,8,6,0.98,37,75.28,46.51,2,0,0,0.387,0.487,1238,0,4,0,0.35,0.03,10.14,0,0
54259,T0091097,1406,29,M,US,mobile,iOS,restaurants,212.47,purchase,19,6,6.54,30,65.82,58.27,0,0,0,0.365,0.176,2275,0,4,1,0.12,0.05,3.96,0,1
54260,T0062055,64,71,M,IN,mobile,Windows,clothing,413.64,purchase,8,3,0.75,27,52.67,45.36,1,0,0,0.599,0.428,2612,0,2,0,0.1,0.1,30.73,0,0
54261,T0090599,3117,25,M,UK,desktop,Android,electronics,21.5,purchase,6,0,0.14,31,40.81,8.61,0,1,0,0.071,0.113,448,0,1,1,0.3,0.04,396.6,0,0
54262,T0075755,9405,20,M,CA,desktop,Android,travel,209.45,purchase,11,3,0.14,32,96.77,56.92,2,0,0,0.782,0.888,1522,0,1,4,0.35,0.03,3.46,0,0
54263,T0061195,24799,37,M,UK,mobile,Android,restaurants,247.21,purchase,12,0,11.64,26,61.93,18.96,1,0,0,0.741,0.436,1706,0,0,1,0.12,0.04,59.36,0,0
54264,T0050650,24509,64,F,UK,mobile,Android,gas,29.45,withdrawal,17,0,0.46,36,37.79,6.99,2,0,0,0.779,0.887,736,0,1,0,0.05,0.04,380.06,0,0
54265,T0065660,20268,46,F,IN,mobile,Android,gas,110.7,transfer,18,2,0.1,31,92.35,6.9,1,0,0,0.028,0.788,887,0,0,1,0.05,0.1,34.13,0,0
54266,T0069276,4263,27,F,US,desktop,Android,restaurants,47.7,purchase,17,4,2.29,29,8.6,6.58,0,0,0,0.346,0.824,823,0,1,0,0.12,0.05,50.43,0,0
54267,T0075858,8044,48,M,CA,mobile,Android,gas,81.62,purchase,11,5,2.27,30,54.07,36.45,2,0,1,0.012,0.312,1688,0,0,2,0.05,0.03,41.03,0,1
54268,T0028980,24426,59,M,IN,mobile,iOS,services,16.11,topup,14,3,4.41,32,75.24,61.84,2,0,0,0.24,0.661,1145,0,2,0,0.08,0.1,187.52,0,0
54269,T0029622,19153,18,M,UK,mobile,Android,travel,245.59,topup,19,0,0.6,36,97.02,35.6,3,0,0,0.913,0.452,1716,0,1,2,0.35,0.04,128.16,0,0
54270,T0054932,11152,49,M,CA,desktop,Android,electronics,16.21,purchase,7,0,5.9,33,14.11,71.35,0,0,0,0.981,0.863,490,0,1,2,0.3,0.03,13.63,0,0
54271,T0054530,12007,58,F,US,desktop,Windows,luxury,9.98,purchase,15,1,3.99,36,-12.36,69.71,0,1,0,0.15,0.818,544,0,2,1,0.55,0.05,27.33,0,0
54272,T0050061,13320,68,M,IN,mobile,iOS,electronics,82.96,topup,7,1,0.72,28,81.15,77.18,3,0,0,0.771,0.886,2799,0,5,0,0.3,0.1,256.99,0,0
54273,T0058763,6966,40,F,CA,mobile,Android,travel,129.66,topup,2,5,5.93,23,66.67,53.32,2,1,0,0.222,0.431,2550,0,2,4,0.35,0.03,128.16,0,0
54274,T0068818,9219,61,F,ID,mobile,Android,gas,84.51,purchase,19,2,3.96,27,85.64,29.2,2,0,1,0.604,0.282,800,0,0,0,0.05,0.12,200.22,0,0
54275,T0008471,1129,32,F,US,mobile,Windows,clothing,51.93,withdrawal,9,5,1.71,10,109.19,18.78,3,0,0,0.286,0.029,483,0,1,0,0.1,0.05,35.49,0,1
54276,T0065569,1666,33,M,US,mobile,iOS,electronics,31.63,topup,16,4,0.01,29,104.9,34.28,1,0,0,0.99,0.464,1064,0,3,2,0.3,0.05,47.37,0,1
54277,T0095190,18736,72,F,ID,mobile,Android,electronics,163.82,purchase,7,1,1.19,32,50.22,52.74,1,0,1,0.395,0.832,9,0,2,1,0.3,0.12,169.11,0,0
54278,T0018715,17905,45,M,FR,mobile,Windows,gas,57.67,topup,18,1,4.47,26,37.49,55.16,1,0,1,0.229,0.787,500,0,1,3,0.05,0.04,14.88,0,0
54279,T0013127,18891,72,M,US,mobile,Windows,electronics,,purchase,19,0,14.1,25,,25.51,2,0,0,0.847,,2732,0,0,1,0.3,0.05,51.5,0,0
54280,T0061187,4975,64,M,IN,desktop,Android,electronics,116.12,purchase,19,3,1.16,20,92.35,74.93,0,0,0,0.292,0.637,1398,0,1,1,0.3,0.1,46.94,0,0
54281,T0059876,12341,24,F,US,mobile,iOS,clothing,322.54,transfer,18,4,1.77,34,25.17,26.04,1,0,0,0.861,0.214,1784,0,1,1,0.1,0.05,2.18,0,0
54282,T0078760,27847,51,M,ID,mobile,Android,electronics,203.21,topup,21,6,1.57,20,58.06,66.88,1,0,2,0.388,0.255,1834,0,4,0,0.3,0.12,71.45,0,0
54283,T0029614,2813,68,M,IN,mobile,Linux,restaurants,68.07,purchase,7,0,23.04,38,82.41,77.8,1,0,0,0.831,0.832,1487,0,1,2,0.12,0.1,304.46,0,0
54284,T0052339,2946,67,M,CA,mobile,Linux,restaurants,1.19,withdrawal,21,5,1.5,26,57.65,57.34,1,0,0,0.938,0.572,1704,0,3,0,0.12,0.03,30.56,0,0
54285,T0050673,29571,49,F,IN,mobile,Android,gas,17.29,purchase,8,5,1.91,37,122.06,57.18,1,0,1,0.584,0.078,2653,0,1,0,0.05,0.1,410.25,0,1
54286,T0088540,15541,31,F,US,desktop,Android,electronics,42.35,purchase,7,3,4.56,24,59.45,22.84,1,0,0,0.227,0.123,89,0,2,2,0.3,0.05,137.71,0,0
54287,T0041250,10206,62,M,US,mobile,iOS,clothing,67.74,topup,18,5,0.95,30,45.89,9.34,2,0,0,0.937,0.731,132,0,5,1,0.1,0.05,397.02,0,0
54288,T0042118,26996,50,M,IN,mobile,iOS,restaurants,98.65,purchase,9,3,0.93,31,71.1,10.8,1,0,0,0.007,0.294,2601,0,1,1,0.12,0.1,4.26,0,0
54289,T0025357,9836,44,M,ID,desktop,Windows,electronics,22.98,purchase,7,0,2.01,28,92.75,14.95,3,0,1,0.868,0.787,764,0,2,1,0.3,0.12,9.36,0,0
54290,T0063110,826,54,M,US,mobile,Android,clothing,37.95,purchase,11,3,4.69,25,46.38,73.66,3,0,0,0.08,0.648,1935,0,1,1,0.1,0.05,10.03,0,0
54291,T0057818,10392,50,F,ID,mobile,Android,clothing,144.16,purchase,11,1,11.64,30,80.46,68.81,0,0,0,0.971,0.426,2694,0,2,3,0.1,0.12,206.4,0,0
54292,T0067040,12756,26,M,IN,desktop,Android,gas,142.25795254929764,withdrawal,9,5,0.25,28,6.8,46.61,32,3,0,0.849,0.071,428,0,1,0,0.05,0.1,239.94440883294956,0,1
54293,T0092581,11765,34,M,US,mobile,Android,electronics,125.2,withdrawal,2,6,3.75,27,94.43,52.3,1,0,0,0.746,0.267,2132,0,2,0,0.3,0.05,29.48,0,1
54294,T0095413,12658,30,M,US,mobile,iOS,services,74.97,purchase,5,1,2.29,28,74.33,71.99,1,0,0,0.089,0.969,1873,0,1,1,0.08,0.05,144.45,1,0
54295,T0026125,22962,46,M,IN,mobile,Linux,gas,76.62,withdrawal,8,5,14.59,32,51.4,55.24,2,0,0,0.108,0.758,1087,0,1,0,0.05,0.1,345.8,0,0
54296,T0061160,22091,21,F,FR,desktop,iOS,gas,72.53,purchase,11,0,0.82,28,42.77,38.86,2,0,0,0.637,0.049,61,0,3,1,0.05,0.04,95.21,0,0
54297,T0008254,17298,68,M,SG,mobile,Android,restaurants,65.91,transfer,15,3,5.08,31,126.03,67.12,1,2,0,0.398,0.389,482,0,2,1,0.12,0.02,417.48,0,0
54298,T0045133,15516,76,M,ID,desktop,Windows,restaurants,17.0,withdrawal,8,5,2.85,26,63.28,61.93,3,0,0,0.778,0.642,695,0,2,0,0.12,0.12,192.4,0,0
54299,T0075627,19388,77,F,CA,mobile,Android,electronics,337.31,topup,19,3,1.24,33,43.15,67.21,1,0,0,0.379,0.142,413,0,1,0,0.3,0.03,290.23,0,0
54300,T0027488,24277,22,F,IN,desktop,Android,groceries,59.89,purchase,5,6,9.44,30,74.83,23.88,2,0,0,0.358,0.298,1784,0,2,1,0.05,0.1,64.64,0,0
54301,T0040714,12561,45,M,US,mobile,Android,electronics,5.5,transfer,5,3,4.19,29,67.79,64.83,1,0,0,0.558,0.919,1521,0,1,2,0.3,0.05,164.18,0,1
54302,T0003888,12133,43,M,BR,tablet,iOS,restaurants,305.72,transfer,5,4,2.05,36,47.79,50.03,3,0,0,0.933,0.485,1832,0,3,1,0.12,0.13,98.63,0,1
54303,T0085959,25168,47,M,IN,desktop,Android,restaurants,23.32,purchase,19,5,3.07,32,66.31,47.22,1,0,0,0.911,0.684,2957,0,0,1,0.12,0.1,163.63,0,0
54304,T0052934,5146,78,F,ID,desktop,Linux,restaurants,72.17,transfer,8,4,2.3,29,112.77,56.9,1,0,0,0.566,0.272,1048,0,3,1,0.12,0.12,128.89,0,0
54305,T0088272,20342,56,M,SG,mobile,Android,electronics,23.47,purchase,20,1,4.77,21,31.27,38.37,0,0,2,0.027,0.626,1535,0,2,1,0.3,0.02,69.71,0,1
54306,T0001436,1410,69,M,IN,mobile,Android,gas,3.89,purchase,2,4,5.05,38,105.8,77.13,0,0,0,0.807,0.149,1499,1,1,1,0.05,0.1,146.44,0,1
54307,T0045532,964,34,M,IN,mobile,Android,electronics,74.62,purchase,18,1,8.03,22,75.4,51.62,1,0,0,0.633,0.341,483,0,2,3,0.3,0.1,130.8,0,0
54308,T0088698,27115,27,M,BR,mobile,Android,travel,355.52,purchase,1,3,0.48,33,77.28,6.81,1,0,2,0.43,0.285,1237,0,1,4,0.35,0.13,4.52,0,0
54309,T0036492,15803,41,F,IN,desktop,Android,electronics,76.75,purchase,20,2,4.1,21,71.41,66.84,1,0,0,0.911,0.259,1880,0,2,1,0.3,0.1,311.51,0,0
54310,T0018245,29310,58,F,UK,mobile,MacOS,travel,15.85,transfer,18,6,8.03,38,102.4,41.75,0,0,0,0.679,0.692,1550,0,2,2,0.35,0.04,4.75,0,0
54311,T0034688,18856,45,F,IN,desktop,iOS,gas,59.08,purchase,13,3,0.45,33,151.47,49.73,3,0,0,0.311,0.288,2192,0,3,1,0.05,0.1,3.33,0,0
54312,T0030919,3010,56,M,IN,desktop,Windows,gas,38.95,purchase,12,1,2.97,29,127.34,13.92,2,0,0,0.165,0.469,1470,0,2,1,0.05,0.1,212.63,0,0
54313,T0027938,25318,74,M,CA,mobile,iOS,travel,30.7,purchase,12,4,6.05,40,116.19,21.44,1,0,1,0.889,0.697,1860,0,2,0,0.35,0.03,35.51,1,1
54314,T0036155,3728,45,M,ID,mobile,iOS,restaurants,46.6,withdrawal,5,3,6.62,29,58.58,50.95,1,0,0,0.459,0.484,588,0,6,1,0.12,0.12,147.72,0,0
54315,T0014565,761,50,M,CA,desktop,iOS,electronics,106.34,withdrawal,8,5,0.63,33,62.8,71.87,1,1,0,0.882,0.182,452,0,3,6,0.3,0.03,53.09,0,0
54316,T0019114,26325,50,F,US,mobile,iOS,groceries,109.95,topup,2,0,3.88,28,120.63,61.77,0,0,0,0.478,0.848,2623,0,1,3,0.05,0.05,26.06,0,0
54317,T0042232,5283,25,F,US,desktop,Android,restaurants,114.68,transfer,19,3,1.01,25,66.1,18.33,2,0,0,0.18,0.531,2155,0,1,1,0.12,0.05,137.55,0,1
54318,T0043290,10237,56,M,CA,desktop,Android,gas,149.21,purchase,17,5,5.47,31,85.0,40.61,1,0,0,0.928,0.048,1412,0,2,1,0.05,0.03,113.54,0,0
54319,T0084553,25879,23,M,US,mobile,Android,electronics,252.33,purchase,7,4,3.89,45,79.16,37.27,2,0,0,0.009,0.653,1519,0,2,0,0.3,0.05,7.86,0,0
54320,T0097820,21330,68,M,US,mobile,iOS,groceries,58.0,purchase,7,0,1.15,32,41.76,78.05,2,0,1,0.793,0.336,2290,0,0,2,0.05,0.05,166.11,0,0
54321,T0079708,5739,66,M,UK,mobile,Windows,restaurants,241.22,purchase,9,0,4.89,31,88.78,14.42,3,0,3,0.436,0.702,2480,0,1,2,0.12,0.04,44.41,0,0
54322,T0048736,24348,25,M,US,desktop,Linux,restaurants,14.54,purchase,8,5,9.12,29,51.59,75.36,2,0,1,0.543,0.986,1133,0,1,1,0.12,0.05,92.47,0,0
54323,T0091922,8304,73,M,FR,mobile,Windows,travel,74.48,topup,13,6,6.62,30,61.48,18.43,2,0,1,0.917,0.174,2251,0,0,1,0.35,0.04,18.7,0,0
54324,T0070772,24649,62,F,US,mobile,iOS,gas,117.45,withdrawal,8,6,3.35,24,41.79,12.83,1,0,1,0.014,0.367,1046,0,2,3,0.05,0.05,10.56,0,0
